2020-12-06 09:08:00.197 INFO  org.hibernate.validator.internal.util.Version     :21   [32m        [0;39m HV000001: Hibernate Validator 6.1.5.Final
2020-12-06 16:06:47.558 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000501, 00000500, 大数据, 501
2020-12-06 16:06:47.558 TRACE com.lzn.mapper.CourseMapper.selectByExample_COUNT :165  [32m2LuH1YsI[0;39m <==    Columns: count(0)
2020-12-06 16:06:47.558 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000502, 00000500, hadoop, 502
2020-12-06 16:06:47.558 TRACE com.lzn.mapper.CourseMapper.selectByExample_COUNT :165  [32m2LuH1YsI[0;39m <==        Row: 3
2020-12-06 16:06:47.558 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000503, 00000500, spark, 503
2020-12-06 16:06:47.558 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000504, 00000500, hbase, 504
2020-12-06 16:06:47.558 DEBUG com.lzn.mapper.CourseMapper.selectByExample_COUNT :159  [32m2LuH1YsI[0;39m <==      Total: 1
2020-12-06 16:06:47.558 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000505, 00000500, 阿里云, 505
2020-12-06 16:06:47.559 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000506, 00000500, docker, 506
2020-12-06 16:06:47.559 DEBUG com.lzn.mapper.CourseMapper.selectByExample       :159  [32m2LuH1YsI[0;39m ==>  Preparing: select id, `name`, summary, `time`, price, image, `level`, charge, `status`, enroll, sort, created_at, updated_at, teacher_id from course order by sort asc LIMIT ? 
2020-12-06 16:06:47.559 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000507, 00000500, kubernetes, 507
2020-12-06 16:06:47.559 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000600, 00000000, 运维&测试, 600
2020-12-06 16:06:47.559 DEBUG com.lzn.mapper.CourseMapper.selectByExample       :159  [32m2LuH1YsI[0;39m ==> Parameters: 5(Integer)
2020-12-06 16:06:47.560 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000601, 00000600, 运维, 601
2020-12-06 16:06:47.560 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000602, 00000600, 自动化运维, 602
2020-12-06 16:06:47.560 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000603, 00000600, 中间件, 603
2020-12-06 16:06:47.560 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000604, 00000600, linux, 604
2020-12-06 16:06:47.560 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000605, 00000600, 测试, 605
2020-12-06 16:06:47.560 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000606, 00000600, 自动化测试, 606
2020-12-06 16:06:47.560 TRACE com.lzn.mapper.CourseMapper.selectByExample       :165  [32m2LuH1YsI[0;39m <==    Columns: id, name, summary, time, price, image, level, charge, status, enroll, sort, created_at, updated_at, teacher_id
2020-12-06 16:06:47.561 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000700, 00000000, 数据库, 700
2020-12-06 16:06:47.561 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000701, 00000700, mysql, 701
2020-12-06 16:06:47.561 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000702, 00000700, redis, 702
2020-12-06 16:06:47.561 TRACE com.lzn.mapper.CourseMapper.selectByExample       :165  [32m2LuH1YsI[0;39m <==        Row: m9QPac46, 测试课程, null, 200, 100.00, null, 3, C, D, null, 0, 2020-12-01 16:04:18.0, 2020-12-05 11:41:53.281, 2daFvSFf
2020-12-06 16:06:47.561 TRACE com.lzn.mapper.CategoryMapper.selectByExample     :165  [32mALy66tRA[0;39m <==        Row: 00000703, 00000700, mongodb, 703
2020-12-06 16:06:47.561 DEBUG com.lzn.mapper.CategoryMapper.selectByExample     :159  [32mALy66tRA[0;39m <==      Total: 49
2020-12-06 16:06:47.562 TRACE com.lzn.mapper.CourseMapper.selectByExample       :165  [32m2LuH1YsI[0;39m <==        Row: 1rHGgWFv, 测试课堂2111, 1431241241, 100, 2143.00, null, 3, C, P, null, 1, 2020-11-30 21:26:51.0, 2020-12-05 11:31:45.773, 2daFvSFf
2020-12-06 16:06:47.562 INFO  com.lzn.config.LogAspect                          :109  [32mALy66tRA[0;39m 返回结果: {"content":[{"id":"00000100","name":"前端技术1111","parent":"00000000","sort":100},{"id":"00000101","name":"html/css1","parent":"00000100","sort":101},{"id":"00000102","name":"javascript","parent":"00000100","sort":102},{"id":"00000103","name":"vue.js","parent":"00000100","sort":103},{"id":"00000104","name":"react.js","parent":"00000100","sort":104},{"id":"00000105","name":"angular","parent":"00000100","sort":105},{"id":"00000106","name":"node.js","parent":"00000100","sort":106},{"id":"00000107","name":"jquery","parent":"00000100","sort":107},{"id":"00000108","name":"小程序","parent":"00000100","sort":108},{"id":"2PNPXOps","name":"123","parent":"piWqrMIR","sort":123},{"id":"piWqrMIR","name":"123","parent":"00000000","sort":123},{"id":"00000200","name":"后端技术综合","parent":"00000000","sort":200},{"id":"00000201","name":"java12","parent":"00000200","sort":201},{"id":"00000202","name":"springboot","parent":"00000200","sort":202},{"id":"00000203","name":"spring cloud","parent":"00000200","sort":203},{"id":"00000204","name":"ssm","parent":"00000200","sort":204},{"id":"00000205","name":"python","parent":"00000200","sort":205},{"id":"00000206","name":"爬虫","parent":"00000200","sort":206},{"id":"yz6nSAcM","name":".net","parent":"00000200","sort":207},{"id":"00000300","name":"移动开发","parent":"00000000","sort":300},{"id":"00000301","name":"android","parent":"00000300","sort":301},{"id":"00000302","name":"ios","parent":"00000300","sort":302},{"id":"00000303","name":"react native","parent":"00000300","sort":303},{"id":"00000304","name":"ionic","parent":"00000300","sort":304},{"id":"00000400","name":"前沿技术","parent":"00000000","sort":400},{"id":"00000401","name":"微服务","parent":"00000400","sort":401},{"id":"00000402","name":"区块链","parent":"00000400","sort":402},{"id":"00000403","name":"机器学习","parent":"00000400","sort":403},{"id":"00000404","name":"深度学习","parent":"00000400","sort":404},{"id":"00000405","name":"数据分析&挖掘","parent":"00000400","sort":405},{"id":"00000500","name":"云计算&大数据","parent":"00000000","sort":500},{"id":"00000501","name":"大数据","parent":"00000500","sort":501},{"id":"00000502","name":"hadoop","parent":"00000500","sort":502},{"id":"00000503","name":"spark","parent":"00000500","sort":503},{"id":"00000504","name":"hbase","parent":"00000500","sort":504},{"id":"00000505","name":"阿里云","parent":"00000500","sort":505},{"id":"00000506","name":"docker","parent":"00000500","sort":506},{"id":"00000507","name":"kubernetes","parent":"00000500","sort":507},{"id":"00000600","name":"运维&测试","parent":"00000000","sort":600},{"id":"00000601","name":"运维","parent":"00000600","sort":601},{"id":"00000602","name":"自动化运维","parent":"00000600","sort":602},{"id":"00000603","name":"中间件","parent":"00000600","sort":603},{"id":"00000604","name":"linux","parent":"00000600","sort":604},{"id":"00000605","name":"测试","parent":"00000600","sort":605},{"id":"00000606","name":"自动化测试","parent":"00000600","sort":606},{"id":"00000700","name":"数据库","parent":"00000000","sort":700},{"id":"00000701","name":"mysql","parent":"00000700","sort":701},{"id":"00000702","name":"redis","parent":"00000700","sort":702},{"id":"00000703","name":"mongodb","parent":"00000700","sort":703}],"success":true}
2020-12-06 16:06:47.562 INFO  com.lzn.config.LogAspect                          :110  [32mALy66tRA[0;39m ------------- 结束 耗时：19 ms -------------
2020-12-06 16:06:47.563 TRACE com.lzn.mapper.CourseMapper.selectByExample       :165  [32m2LuH1YsI[0;39m <==        Row: 00000001, 测试课程01, 这是一门测试课程, 0, 19.90, , 2, C, P, 100, 2, 2020-11-22 05:28:27.0, 2020-12-05 18:12:27.907, 3fU0qhfk
2020-12-06 16:06:47.565 DEBUG com.lzn.mapper.CourseMapper.selectByExample       :159  [32m2LuH1YsI[0;39m <==      Total: 3
2020-12-06 16:06:47.566 INFO  com.lzn.config.LogAspect                          :109  [32m2LuH1YsI[0;39m 返回结果: {"content":{"list":[{"charge":"C","createdAt":1606809858000,"id":"m9QPac46","level":"3","name":"测试课程","price":100.00,"sort":0,"status":"D","teacherId":"2daFvSFf","time":200,"updatedAt":1607139713281},{"charge":"C","createdAt":1606742811000,"id":"1rHGgWFv","level":"3","name":"测试课堂2111","price":2143.00,"sort":1,"status":"P","summary":"1431241241","teacherId":"2daFvSFf","time":100,"updatedAt":1607139105773},{"charge":"C","createdAt":1605994107000,"enroll":100,"id":"00000001","image":"","level":"2","name":"测试课程01","price":19.90,"sort":2,"status":"P","summary":"这是一门测试课程","teacherId":"3fU0qhfk","time":0,"updatedAt":1607163147907}],"page":1,"size":5,"total":3},"success":true}
2020-12-06 16:06:47.567 INFO  com.lzn.config.LogAspect                          :110  [32m2LuH1YsI[0;39m ------------- 结束 耗时：22 ms -------------
2020-12-06 16:06:48.692 INFO  com.lzn.config.LogAspect                          :76   [32mnvqG8UWo[0;39m ------------- 【讲师】查询开始 -------------
2020-12-06 16:06:48.692 INFO  com.lzn.config.LogAspect                          :77   [32mnvqG8UWo[0;39m 请求地址: http://localhost:9002/business/admin/teacher/list POST
2020-12-06 16:06:48.692 INFO  com.lzn.config.LogAspect                          :78   [32mnvqG8UWo[0;39m 类名方法: com.lzn.business.controller.admin.TeacherController.list
2020-12-06 16:06:48.692 INFO  com.lzn.config.LogAspect                          :79   [32mnvqG8UWo[0;39m 远程地址: 127.0.0.1
2020-12-06 16:06:48.693 INFO  com.lzn.config.LogAspect                          :97   [32mnvqG8UWo[0;39m 请求参数: [{"page":1,"size":5,"total":0}]
2020-12-06 16:06:48.694 DEBUG com.lzn.mapper.TeacherMapper.selectByExample_COUNT:159  [32mnvqG8UWo[0;39m ==>  Preparing: SELECT count(0) FROM teacher 
2020-12-06 16:06:48.694 DEBUG com.lzn.mapper.TeacherMapper.selectByExample_COUNT:159  [32mnvqG8UWo[0;39m ==> Parameters: 
2020-12-06 16:06:48.696 TRACE com.lzn.mapper.TeacherMapper.selectByExample_COUNT:165  [32mnvqG8UWo[0;39m <==    Columns: count(0)
2020-12-06 16:06:48.696 TRACE com.lzn.mapper.TeacherMapper.selectByExample_COUNT:165  [32mnvqG8UWo[0;39m <==        Row: 12
2020-12-06 16:06:48.697 DEBUG com.lzn.mapper.TeacherMapper.selectByExample_COUNT:159  [32mnvqG8UWo[0;39m <==      Total: 1
2020-12-06 16:06:48.697 DEBUG com.lzn.mapper.TeacherMapper.selectByExample      :159  [32mnvqG8UWo[0;39m ==>  Preparing: select id, `name`, nickname, image, `position`, motto, intro from teacher LIMIT ? 
2020-12-06 16:06:48.697 DEBUG com.lzn.mapper.TeacherMapper.selectByExample      :159  [32mnvqG8UWo[0;39m ==> Parameters: 5(Integer)
2020-12-06 16:06:48.698 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mnvqG8UWo[0;39m <==    Columns: id, name, nickname, image, position, motto, intro
2020-12-06 16:06:48.698 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mnvqG8UWo[0;39m <==        Row: 2daFvSFf, 袁庆, 轩辕庆, http://127.0.0.1:9000/file/f/teacher\BxNJeITS.jpg, C++工程师, 431323412, 1234
2020-12-06 16:06:48.699 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mnvqG8UWo[0;39m <==        Row: 3fU0qhfk, 于洋, 李肛哲, http://127.0.0.1:9000/file/f/teacher\5cPPDqyx.jpg, Java工程师, , 134124
2020-12-06 16:06:48.699 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mnvqG8UWo[0;39m <==        Row: 64MFV930, 官汇华, 华哥, http://127.0.0.1:9000/file/f/teacher\NiyBuUHC.jpg, Java工程师, null, null
2020-12-06 16:06:48.699 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mnvqG8UWo[0;39m <==        Row: 8F2hDL5Z, 李光哲, 于华洋, http://127.0.0.1:9000/file/f/teacher\Uk51oHo8.jpg, Java工程师, 123, null
2020-12-06 16:06:48.699 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mnvqG8UWo[0;39m <==        Row: eLx2fyyC, 黄玲玲, 黄大喵, null, 西安交通大学电气工程学院院长, null, null
2020-12-06 16:06:48.700 DEBUG com.lzn.mapper.TeacherMapper.selectByExample      :159  [32mnvqG8UWo[0;39m <==      Total: 5
2020-12-06 16:06:48.700 INFO  com.lzn.config.LogAspect                          :109  [32mnvqG8UWo[0;39m 返回结果: {"content":{"list":[{"id":"2daFvSFf","image":"http://127.0.0.1:9000/file/f/teacher\\BxNJeITS.jpg","intro":"1234","motto":"431323412","name":"袁庆","nickname":"轩辕庆","position":"C++工程师"},{"id":"3fU0qhfk","image":"http://127.0.0.1:9000/file/f/teacher\\5cPPDqyx.jpg","intro":"134124","motto":"","name":"于洋","nickname":"李肛哲","position":"Java工程师"},{"id":"64MFV930","image":"http://127.0.0.1:9000/file/f/teacher\\NiyBuUHC.jpg","name":"官汇华","nickname":"华哥","position":"Java工程师"},{"id":"8F2hDL5Z","image":"http://127.0.0.1:9000/file/f/teacher\\Uk51oHo8.jpg","motto":"123","name":"李光哲","nickname":"于华洋","position":"Java工程师"},{"id":"eLx2fyyC","name":"黄玲玲","nickname":"黄大喵","position":"西安交通大学电气工程学院院长"}],"page":1,"size":5,"total":12},"success":true}
2020-12-06 16:06:48.701 INFO  com.lzn.config.LogAspect                          :110  [32mnvqG8UWo[0;39m ------------- 结束 耗时：9 ms -------------
2020-12-06 16:06:53.644 INFO  com.lzn.config.LogAspect                          :76   [32mXX0hxXIJ[0;39m ------------- 【讲师】保存开始 -------------
2020-12-06 16:06:53.644 INFO  com.lzn.config.LogAspect                          :77   [32mXX0hxXIJ[0;39m 请求地址: http://localhost:9002/business/admin/teacher/save POST
2020-12-06 16:06:53.644 INFO  com.lzn.config.LogAspect                          :78   [32mXX0hxXIJ[0;39m 类名方法: com.lzn.business.controller.admin.TeacherController.save
2020-12-06 16:06:53.644 INFO  com.lzn.config.LogAspect                          :79   [32mXX0hxXIJ[0;39m 远程地址: 127.0.0.1
2020-12-06 16:06:53.644 INFO  com.lzn.config.LogAspect                          :97   [32mXX0hxXIJ[0;39m 请求参数: [{"id":"eLx2fyyC","image":"http://127.0.0.1:9000/file/f/teacher\\COxmBuYQ.jpg","name":"黄玲玲","nickname":"黄大喵","position":"西安交通大学电气工程学院院长"}]
2020-12-06 16:06:53.645 DEBUG com.lzn.mapper.TeacherMapper.updateByPrimaryKey   :159  [32mXX0hxXIJ[0;39m ==>  Preparing: update teacher set `name` = ?, nickname = ?, image = ?, `position` = ?, motto = ?, intro = ? where id = ? 
2020-12-06 16:06:53.646 DEBUG com.lzn.mapper.TeacherMapper.updateByPrimaryKey   :159  [32mXX0hxXIJ[0;39m ==> Parameters: 黄玲玲(String), 黄大喵(String), http://127.0.0.1:9000/file/f/teacher\COxmBuYQ.jpg(String), 西安交通大学电气工程学院院长(String), null, null, eLx2fyyC(String)
2020-12-06 16:06:53.650 DEBUG com.lzn.mapper.TeacherMapper.updateByPrimaryKey   :159  [32mXX0hxXIJ[0;39m <==    Updates: 1
2020-12-06 16:06:53.650 INFO  com.lzn.config.LogAspect                          :109  [32mXX0hxXIJ[0;39m 返回结果: {"content":{"id":"eLx2fyyC","image":"http://127.0.0.1:9000/file/f/teacher\\COxmBuYQ.jpg","name":"黄玲玲","nickname":"黄大喵","position":"西安交通大学电气工程学院院长"},"success":true}
2020-12-06 16:06:53.650 INFO  com.lzn.config.LogAspect                          :110  [32mXX0hxXIJ[0;39m ------------- 结束 耗时：6 ms -------------
2020-12-06 16:06:53.690 INFO  com.lzn.config.LogAspect                          :76   [32mhiTD0neF[0;39m ------------- 【讲师】查询开始 -------------
2020-12-06 16:06:53.690 INFO  com.lzn.config.LogAspect                          :77   [32mhiTD0neF[0;39m 请求地址: http://localhost:9002/business/admin/teacher/list POST
2020-12-06 16:06:53.690 INFO  com.lzn.config.LogAspect                          :78   [32mhiTD0neF[0;39m 类名方法: com.lzn.business.controller.admin.TeacherController.list
2020-12-06 16:06:53.690 INFO  com.lzn.config.LogAspect                          :79   [32mhiTD0neF[0;39m 远程地址: 127.0.0.1
2020-12-06 16:06:53.690 INFO  com.lzn.config.LogAspect                          :97   [32mhiTD0neF[0;39m 请求参数: [{"page":1,"size":5,"total":0}]
2020-12-06 16:06:53.691 DEBUG com.lzn.mapper.TeacherMapper.selectByExample_COUNT:159  [32mhiTD0neF[0;39m ==>  Preparing: SELECT count(0) FROM teacher 
2020-12-06 16:06:53.691 DEBUG com.lzn.mapper.TeacherMapper.selectByExample_COUNT:159  [32mhiTD0neF[0;39m ==> Parameters: 
2020-12-06 16:06:53.692 TRACE com.lzn.mapper.TeacherMapper.selectByExample_COUNT:165  [32mhiTD0neF[0;39m <==    Columns: count(0)
2020-12-06 16:06:53.692 TRACE com.lzn.mapper.TeacherMapper.selectByExample_COUNT:165  [32mhiTD0neF[0;39m <==        Row: 12
2020-12-06 16:06:53.692 DEBUG com.lzn.mapper.TeacherMapper.selectByExample_COUNT:159  [32mhiTD0neF[0;39m <==      Total: 1
2020-12-06 16:06:53.692 DEBUG com.lzn.mapper.TeacherMapper.selectByExample      :159  [32mhiTD0neF[0;39m ==>  Preparing: select id, `name`, nickname, image, `position`, motto, intro from teacher LIMIT ? 
2020-12-06 16:06:53.693 DEBUG com.lzn.mapper.TeacherMapper.selectByExample      :159  [32mhiTD0neF[0;39m ==> Parameters: 5(Integer)
2020-12-06 16:06:53.693 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mhiTD0neF[0;39m <==    Columns: id, name, nickname, image, position, motto, intro
2020-12-06 16:06:53.694 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mhiTD0neF[0;39m <==        Row: 2daFvSFf, 袁庆, 轩辕庆, http://127.0.0.1:9000/file/f/teacher\BxNJeITS.jpg, C++工程师, 431323412, 1234
2020-12-06 16:06:53.694 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mhiTD0neF[0;39m <==        Row: 3fU0qhfk, 于洋, 李肛哲, http://127.0.0.1:9000/file/f/teacher\5cPPDqyx.jpg, Java工程师, , 134124
2020-12-06 16:06:53.695 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mhiTD0neF[0;39m <==        Row: 64MFV930, 官汇华, 华哥, http://127.0.0.1:9000/file/f/teacher\NiyBuUHC.jpg, Java工程师, null, null
2020-12-06 16:06:53.695 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mhiTD0neF[0;39m <==        Row: 8F2hDL5Z, 李光哲, 于华洋, http://127.0.0.1:9000/file/f/teacher\Uk51oHo8.jpg, Java工程师, 123, null
2020-12-06 16:06:53.695 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32mhiTD0neF[0;39m <==        Row: eLx2fyyC, 黄玲玲, 黄大喵, http://127.0.0.1:9000/file/f/teacher\COxmBuYQ.jpg, 西安交通大学电气工程学院院长, null, null
2020-12-06 16:06:53.695 DEBUG com.lzn.mapper.TeacherMapper.selectByExample      :159  [32mhiTD0neF[0;39m <==      Total: 5
2020-12-06 16:06:53.696 INFO  com.lzn.config.LogAspect                          :109  [32mhiTD0neF[0;39m 返回结果: {"content":{"list":[{"id":"2daFvSFf","image":"http://127.0.0.1:9000/file/f/teacher\\BxNJeITS.jpg","intro":"1234","motto":"431323412","name":"袁庆","nickname":"轩辕庆","position":"C++工程师"},{"id":"3fU0qhfk","image":"http://127.0.0.1:9000/file/f/teacher\\5cPPDqyx.jpg","intro":"134124","motto":"","name":"于洋","nickname":"李肛哲","position":"Java工程师"},{"id":"64MFV930","image":"http://127.0.0.1:9000/file/f/teacher\\NiyBuUHC.jpg","name":"官汇华","nickname":"华哥","position":"Java工程师"},{"id":"8F2hDL5Z","image":"http://127.0.0.1:9000/file/f/teacher\\Uk51oHo8.jpg","motto":"123","name":"李光哲","nickname":"于华洋","position":"Java工程师"},{"id":"eLx2fyyC","image":"http://127.0.0.1:9000/file/f/teacher\\COxmBuYQ.jpg","name":"黄玲玲","nickname":"黄大喵","position":"西安交通大学电气工程学院院长"}],"page":1,"size":5,"total":12},"success":true}
2020-12-06 16:06:53.696 INFO  com.lzn.config.LogAspect                          :110  [32mhiTD0neF[0;39m ------------- 结束 耗时：7 ms -------------
2020-12-06 16:08:07.373 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2020-12-06 16:12:45.812 INFO  com.lzn.config.LogAspect                          :76   [32m7Cy04HFz[0;39m ------------- 【讲师】查询开始 -------------
2020-12-06 16:12:45.813 INFO  com.lzn.config.LogAspect                          :77   [32m7Cy04HFz[0;39m 请求地址: http://localhost:9002/business/admin/teacher/list POST
2020-12-06 16:12:45.813 INFO  com.lzn.config.LogAspect                          :78   [32m7Cy04HFz[0;39m 类名方法: com.lzn.business.controller.admin.TeacherController.list
2020-12-06 16:12:45.813 INFO  com.lzn.config.LogAspect                          :79   [32m7Cy04HFz[0;39m 远程地址: 127.0.0.1
2020-12-06 16:12:45.813 INFO  com.lzn.config.LogAspect                          :97   [32m7Cy04HFz[0;39m 请求参数: [{"page":1,"size":5,"total":0}]
2020-12-06 16:12:45.818 DEBUG com.lzn.mapper.TeacherMapper.selectByExample_COUNT:159  [32m7Cy04HFz[0;39m ==>  Preparing: SELECT count(0) FROM teacher 
2020-12-06 16:12:45.818 DEBUG com.lzn.mapper.TeacherMapper.selectByExample_COUNT:159  [32m7Cy04HFz[0;39m ==> Parameters: 
2020-12-06 16:12:45.820 TRACE com.lzn.mapper.TeacherMapper.selectByExample_COUNT:165  [32m7Cy04HFz[0;39m <==    Columns: count(0)
2020-12-06 16:12:45.820 TRACE com.lzn.mapper.TeacherMapper.selectByExample_COUNT:165  [32m7Cy04HFz[0;39m <==        Row: 12
2020-12-06 16:12:45.821 DEBUG com.lzn.mapper.TeacherMapper.selectByExample_COUNT:159  [32m7Cy04HFz[0;39m <==      Total: 1
2020-12-06 16:12:45.822 DEBUG com.lzn.mapper.TeacherMapper.selectByExample      :159  [32m7Cy04HFz[0;39m ==>  Preparing: select id, `name`, nickname, image, `position`, motto, intro from teacher LIMIT ? 
2020-12-06 16:12:45.822 DEBUG com.lzn.mapper.TeacherMapper.selectByExample      :159  [32m7Cy04HFz[0;39m ==> Parameters: 5(Integer)
2020-12-06 16:12:45.824 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32m7Cy04HFz[0;39m <==    Columns: id, name, nickname, image, position, motto, intro
2020-12-06 16:12:45.824 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32m7Cy04HFz[0;39m <==        Row: 2daFvSFf, 袁庆, 轩辕庆, http://127.0.0.1:9000/file/f/teacher\BxNJeITS.jpg, C++工程师, 431323412, 1234
2020-12-06 16:12:45.824 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32m7Cy04HFz[0;39m <==        Row: 3fU0qhfk, 于洋, 李肛哲, http://127.0.0.1:9000/file/f/teacher\5cPPDqyx.jpg, Java工程师, , 134124
2020-12-06 16:12:45.824 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32m7Cy04HFz[0;39m <==        Row: 64MFV930, 官汇华, 华哥, http://127.0.0.1:9000/file/f/teacher\NiyBuUHC.jpg, Java工程师, null, null
2020-12-06 16:12:45.824 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32m7Cy04HFz[0;39m <==        Row: 8F2hDL5Z, 李光哲, 于华洋, http://127.0.0.1:9000/file/f/teacher\Uk51oHo8.jpg, Java工程师, 123, null
2020-12-06 16:12:45.825 TRACE com.lzn.mapper.TeacherMapper.selectByExample      :165  [32m7Cy04HFz[0;39m <==        Row: eLx2fyyC, 黄玲玲, 黄大喵, http://127.0.0.1:9000/file/f/teacher\COxmBuYQ.jpg, 西安交通大学电气工程学院院长, null, null
2020-12-06 16:12:45.825 DEBUG com.lzn.mapper.TeacherMapper.selectByExample      :159  [32m7Cy04HFz[0;39m <==      Total: 5
2020-12-06 16:12:45.825 INFO  com.lzn.config.LogAspect                          :109  [32m7Cy04HFz[0;39m 返回结果: {"content":{"list":[{"id":"2daFvSFf","image":"http://127.0.0.1:9000/file/f/teacher\\BxNJeITS.jpg","intro":"1234","motto":"431323412","name":"袁庆","nickname":"轩辕庆","position":"C++工程师"},{"id":"3fU0qhfk","image":"http://127.0.0.1:9000/file/f/teacher\\5cPPDqyx.jpg","intro":"134124","motto":"","name":"于洋","nickname":"李肛哲","position":"Java工程师"},{"id":"64MFV930","image":"http://127.0.0.1:9000/file/f/teacher\\NiyBuUHC.jpg","name":"官汇华","nickname":"华哥","position":"Java工程师"},{"id":"8F2hDL5Z","image":"http://127.0.0.1:9000/file/f/teacher\\Uk51oHo8.jpg","motto":"123","name":"李光哲","nickname":"于华洋","position":"Java工程师"},{"id":"eLx2fyyC","image":"http://127.0.0.1:9000/file/f/teacher\\COxmBuYQ.jpg","name":"黄玲玲","nickname":"黄大喵","position":"西安交通大学电气工程学院院长"}],"page":1,"size":5,"total":12},"success":true}
2020-12-06 16:12:45.825 INFO  com.lzn.config.LogAspect                          :110  [32m7Cy04HFz[0;39m ------------- 结束 耗时：13 ms -------------
2020-12-06 16:13:07.375 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2020-12-06 16:18:07.376 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2020-12-06 16:23:07.378 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2020-12-06 16:28:07.380 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2020-12-06 16:33:07.381 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2020-12-06 16:38:07.383 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2020-12-06 16:43:07.384 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2020-12-06 16:45:57.035 INFO  com.lzn.config.LogAspect                          :76   [32muc1Mln9X[0;39m ------------- 【讲师】操作开始 -------------
2020-12-06 16:45:57.035 INFO  com.lzn.config.LogAspect                          :76   [32mnZGnKnJV[0;39m ------------- 【分类】操作开始 -------------
2020-12-06 16:45:57.036 INFO  com.lzn.config.LogAspect                          :76   [32mySWUTjpT[0;39m ------------- 【课程】查询开始 -------------
2020-12-06 16:45:57.036 INFO  com.lzn.config.LogAspect                          :77   [32mySWUTjpT[0;39m 请求地址: http://localhost:9002/business/admin/course/list POST
2020-12-06 16:45:57.036 INFO  com.lzn.config.LogAspect                          :77   [32muc1Mln9X[0;39m 请求地址: http://localhost:9002/business/admin/teacher/all POST
